Rating,Popularity,Runtime (minutes),ROI,directors_freq,writers_freq,stars_freq,genres_freq
6.4,3704.0,97,1.51091935,0.0009436187780136825,0.0003790750568612585,0.0008645795413178012,44.57142857142857
6.0,36.0,109,1.2319701666666667,0.001887237556027365,0.0003790750568612585,0.001524390243902439,70.56650246305419
6.2,36.0,97,1.0442978,0.0023590469450342063,0.0005686125852918878,0.004231889333818711,68.17733990147784
7.1,36.0,86,0.635132,0.00047180938900684123,9.476876421531463e-05,0.0030260283946123043,83.06403940886699
6.7,1714.0,90,0.01367965,0.00047180938900684123,0.0003790750568612585,0.002161448853294503,65.48275862068965
7.0,36.0,137,1.74307645,0.00047180938900684123,0.0003790750568612585,0.0002957772115034583,39.576354679802954
6.5,4572.0,99,7.805191347826087,0.00023590469450342062,0.001516300227445034,0.001979432107753913,36.37931034482759
4.2,36.0,104,0.43602183333333333,0.0009436187780136825,0.0012319939347990902,0.0032307972333454676,7.733990147783251
6.1,36.0,90,3.1397470666666667,0.0007077140835102619,0.00047384382107657316,0.0019566800145613397,33.65024630541872
7.9,36.0,114,8.275925333333333,0.00047180938900684123,0.0002843062926459439,0.0004322897706589006,54.76354679802956
7.0,36.0,117,1.4799005714285713,0.0007077140835102619,0.0002843062926459439,0.003981616308700401,33.59605911330049
8.1,36.0,122,0.0229617,0.00023590469450342062,0.0008529188779378317,0.0007508190753549327,24.551724137931036
6.4,1661.0,112,2.465217625,0.004010379806558151,0.0017058377558756635,0.0005232981434291954,37.94581280788177
6.4,36.0,115,0.79262005,0.0009436187780136825,0.0011372251705837756,0.0021159446669093557,62.18226600985221
6.0,36.0,125,0.3019383064516129,0.00023590469450342062,0.0003790750568612585,0.00452766654532217,60.3743842364532
7.1,36.0,134,0.9774018857142858,0.005425807973578675,0.0006633813495072025,0.0017519111758281761,41.46305418719212
7.1,4655.0,124,17.306118666666666,0.0021231422505307855,0.0002843062926459439,0.0025482344375682563,41.566502463054185
4.6,2395.0,105,0.6195109166666667,0.0033026657230478887,0.00047384382107657316,0.0041863851474335636,27.438423645320196
6.5,3064.0,89,5.513052894736842,0.00023590469450342062,0.0016110689916603487,0.0007280669821623589,39.21182266009852
5.6,36.0,115,8.284666013513514,0.0007077140835102619,0.00018953752843062926,0.0010238441936658172,49.58620689655172
7.0,4691.0,115,3.6260553333333334,0.0033026657230478887,0.001326762699014405,0.0012513651255915545,45.083743842364534
6.1,4860.0,110,2.9616713947368423,0.00047180938900684123,0.001326762699014405,0.001683654896250455,62.18226600985221
6.5,36.0,111,1.35933575,0.0011795234725171032,0.0008529188779378317,0.0015016381507098654,24.80295566502463
6.4,36.0,93,2.1076205,0.0011795234725171032,0.0005686125852918878,0.0034355660720786314,49.142857142857146
6.4,1313.0,129,3.721084511111111,0.0009436187780136825,0.0019901440485216074,0.005824535857298871,68.07389162561576
6.9,36.0,80,4.2271001,0.0021231422505307855,0.0006633813495072025,0.0014106297779395705,63.857142857142854
6.4,36.0,135,1.1967686222222222,0.0016513328615239443,0.0009476876421531463,0.0024344739716053877,63.75369458128079
6.2,3604.0,81,1.6994625,0.0009436187780136825,0.000758150113722517,0.0002730251183108846,33.689655172413794
6.5,2668.0,100,2.5605015,0.0009436187780136825,0.0012319939347990902,0.0014788860575172915,35.63054187192118
6.9,36.0,116,6.161097923076923,0.0014154281670205238,0.00047384382107657316,0.003003276301419731,43.645320197044335
6.4,36.0,91,2.972954108108108,0.001887237556027365,0.00047384382107657316,0.0025254823443756824,21.97536945812808
7.9,36.0,98,2.208576818181818,0.00047180938900684123,0.00018953752843062926,0.0007280669821623589,52.09852216748769
7.5,4391.0,168,0.29758428516159086,0.0033026657230478887,0.004264594389689159,0.0018201674554058974,39.847290640394085
7.2,3611.0,100,20.618710833333335,0.005425807973578675,0.0005686125852918878,0.0012741172187841281,37.0
5.7,36.0,109,1.2095421827452915,0.001887237556027365,0.0003790750568612585,0.0030942846741900255,32.51231527093596
7.5,4953.0,131,2.5974202797202794,0.0007077140835102619,0.00047384382107657316,0.001933927921368766,74.89162561576354
5.1,36.0,109,0.3428826829268293,0.004246284501061571,0.0011372251705837756,0.0025254823443756824,58.93103448275862
6.2,36.0,92,0.2875941,0.0016513328615239443,0.0002843062926459439,0.004004368401892974,31.576354679802957
7.0,36.0,108,14.827019333333334,0.00023590469450342062,0.00018953752843062926,0.0012741172187841281,60.38423645320197
6.7,36.0,107,2.391061667668112,0.00047180938900684123,0.0027482941622441245,0.0020704404805242083,37.935960591133004
5.6,36.0,103,3.2107486666666665,0.00023590469450342062,0.0005686125852918878,0.0013423734983618492,34.793103448275865
6.2,36.0,108,0.8254590909090909,0.0007077140835102619,9.476876421531463e-05,0.0007735711685475064,63.0935960591133
2.4,36.0,99,0.63468225,0.0023590469450342063,0.0006633813495072025,0.002161448853294503,23.59605911330049
7.2,36.0,126,1.4737505555555555,0.00047180938900684123,0.00018953752843062926,0.0005005460502366218,50.05418719211823
6.4,36.0,128,1.1955383833333333,0.001887237556027365,0.0006633813495072025,0.005506006552602839,45.827586206896555
6.2,36.0,84,2.1522614615384614,0.00023590469450342062,0.0008529188779378317,0.003458318165271205,44.85221674876847
6.9,36.0,98,7.451611,0.001887237556027365,0.001800606520090978,0.002639242810338551,34.748768472906406
7.7,3635.0,94,1.1643323333333333,0.0016513328615239443,0.0006633813495072025,0.001911175828176192,40.6551724137931
6.1,36.0,92,1.356097875,0.0009436187780136825,0.0003790750568612585,0.004595922824899891,44.94088669950739
6.1,36.0,86,0.24948433333333334,0.00047180938900684123,9.476876421531463e-05,0.0007963232617400801,30.123152709359605
5.8,36.0,95,3.8436415789473686,0.001887237556027365,0.001516300227445034,0.001205860939206407,34.22660098522167
5.6,2685.0,90,1.3292039142857144,0.00023590469450342062,0.00047384382107657316,0.00593829632326174,68.83251231527093
5.8,4751.0,118,0.675061875,0.0011795234725171032,0.0012319939347990902,0.003526574444848926,42.039408866995075
5.8,36.0,93,0.6423172,0.00047180938900684123,0.0011372251705837756,0.0015698944302875864,40.94581280788177
5.6,36.0,99,1.569276475,0.0023590469450342063,0.0009476876421531463,0.002161448853294503,22.926108374384235
6.6,36.0,105,2.24050568,0.0007077140835102619,0.0005686125852918878,0.002821259555879141,57.916256157635466
6.5,36.0,101,1.0684660606060605,0.00023590469450342062,0.0037907505686125853,0.0005460502366217692,37.783251231527096
7.6,36.0,104,4.55347,0.0011795234725171032,0.0006633813495072025,0.0017291590826356024,28.532019704433498
7.4,1823.0,115,7.1283,0.001887237556027365,0.001042456406368461,0.0025937386239534036,13.10344827586207
5.4,36.0,99,0.6885462888888889,0.0009436187780136825,0.0005686125852918878,0.0012741172187841281,50.20197044334975
7.0,1564.0,122,1.8566044108108108,0.0016513328615239443,0.001800606520090978,0.003003276301419731,37.6551724137931
7.3,3800.0,111,2.049939818181818,0.0023590469450342063,0.0032221379833206974,0.001979432107753913,62.18226600985221
6.2,36.0,85,1.8100356,0.00023590469450342062,0.000758150113722517,0.0016609028030578814,33.62068965517241
6.8,645.0,137,0.017278306451612904,0.0016513328615239443,0.00047384382107657316,0.0018884237349836184,49.20197044334975
5.9,2533.0,113,2.647771625,0.0007077140835102619,0.0005686125852918878,0.002479978157990535,66.1871921182266
8.1,2893.0,121,1.2025025,0.00023590469450342062,0.00018953752843062926,0.0002730251183108846,32.600985221674875
5.3,36.0,87,4.042858333333333,0.00047180938900684123,0.0002843062926459439,0.001842919548598471,34.41871921182266
7.9,36.0,138,2.545e-05,0.0021231422505307855,0.0006633813495072025,0.0016609028030578814,20.251231527093594
7.9,4997.0,137,0.01827145,0.0007077140835102619,0.0006633813495072025,0.0003867855842737532,62.443349753694584
6.9,2834.0,104,2.5635412,0.0033026657230478887,0.0006633813495072025,0.00177466326902075,31.482758620689655
5.8,36.0,101,2.08123435,0.0021231422505307855,9.476876421531463e-05,0.00257098653076083,33.65024630541872
6.1,36.0,98,1.0986168,0.00023590469450342062,9.476876421531463e-05,0.0013196214051692755,24.133004926108374
7.0,4404.0,108,6.361091125,0.0016513328615239443,0.0008529188779378317,0.002821259555879141,35.77832512315271
6.1,36.0,90,0.9299551,0.0009436187780136825,0.0002843062926459439,0.0012968693119767018,22.985221674876847
6.1,36.0,102,15.252814545454546,0.0007077140835102619,0.0008529188779378317,0.0015698944302875864,51.970443349753694
5.5,36.0,96,0.49758337142857145,0.001887237556027365,0.00018953752843062926,0.003299053512923189,40.5615763546798
6.7,36.0,88,2.237632090909091,0.0007077140835102619,0.00047384382107657316,0.002980524208227157,30.886699507389164
7.3,36.0,145,1.6735009382199213,0.003538570417551309,0.001042456406368461,0.001205860939206407,52.039408866995075
4.7,36.0,81,2.3894537,0.0021231422505307855,0.0016110689916603487,0.004072624681470695,38.27093596059113
7.5,3870.0,127,1.14515825,0.0023590469450342063,0.000758150113722517,0.000887331634510375,34.26108374384236
6.9,2564.0,112,1.2142357727272728,0.003538570417551309,0.0012319939347990902,0.0020704404805242083,33.65024630541872
6.3,36.0,99,0.26307975,0.00023590469450342062,0.00047384382107657316,0.0021159446669093557,50.039408866995075
6.2,3306.0,122,0.8721859714285715,0.0014154281670205238,0.0005686125852918878,0.0033218056061157628,41.14778325123153
8.0,36.0,160,0.31628536036036037,0.0011795234725171032,0.0036959818043972707,0.0012286130323989808,65.0295566502463
6.0,4429.0,105,0.8493601,0.0021231422505307855,0.0016110689916603487,0.0020476883873316344,12.423645320197044
6.7,36.0,104,0.5391333333333334,0.0007077140835102619,9.476876421531463e-05,0.002411721878412814,28.620689655172413
3.3,36.0,114,0.84999155,0.0011795234725171032,0.00047384382107657316,0.0003867855842737532,31.201970443349754
7.5,4521.0,104,0.56511755,0.0009436187780136825,0.0002843062926459439,0.001524390243902439,26.47783251231527
7.6,36.0,105,1.26914555,0.0016513328615239443,0.0005686125852918878,0.0013423734983618492,30.83743842364532
5.9,36.0,84,2.9377102,0.0007077140835102619,0.001800606520090978,0.0024344739716053877,35.916256157635466
5.3,36.0,94,3.4571330555555555,0.0009436187780136825,0.00018953752843062926,0.001365125591554423,43.66502463054187
7.4,2878.0,110,1.583812,0.00047180938900684123,0.0002843062926459439,0.0031852930469603202,64.78817733990148
7.5,36.0,99,4.072448701298701,0.0007077140835102619,0.0002843062926459439,0.0005005460502366218,44.532019704433495
7.5,36.0,135,2.3016324285714287,0.0009436187780136825,9.476876421531463e-05,0.0021386967601019296,39.09852216748769
7.3,3440.0,115,2.782506833333333,0.0009436187780136825,0.000758150113722517,0.003776847469967237,47.827586206896555
6.2,36.0,128,3.891183436363636,0.004953998584571833,0.0018953752843062926,0.0034355660720786314,43.50246305418719
7.3,36.0,107,2.150215851851852,0.0011795234725171032,0.0003790750568612585,0.004300145613396433,43.970443349753694
6.8,36.0,92,2.8793551818181817,0.0023590469450342063,0.0011372251705837756,0.001842919548598471,31.221674876847292
4.2,36.0,78,1.4933679111111111,0.00047180938900684123,0.0002843062926459439,0.001933927921368766,54.50738916256157
7.0,36.0,114,1.7459772666666666,0.0023590469450342063,0.0002843062926459439,0.0010465962868583909,52.522167487684726
4.2,36.0,91,0.5185446666666667,0.001887237556027365,0.0011372251705837756,0.0029350200218420095,76.18226600985221
6.3,3275.0,99,9.21047394736842,0.0016513328615239443,0.001516300227445034,0.0013196214051692755,47.55172413793103
7.8,36.0,124,0.027037826086956523,0.0007077140835102619,0.0005686125852918878,0.0007508190753549327,50.364532019704434
6.8,36.0,117,0.60786075,0.0023590469450342063,0.00018953752843062926,0.001683654896250455,58.26600985221675
7.9,36.0,159,0.57665285,0.0007077140835102619,0.0002843062926459439,0.0022752093192573717,27.029556650246306
4.9,36.0,101,2.88293632,0.00047180938900684123,0.00265352539802881,0.003208045140152894,50.9064039408867
5.5,36.0,77,1.4163067166666667,0.0016513328615239443,0.001326762699014405,0.0034355660720786314,35.4384236453202
7.2,36.0,95,10.656155,0.00023590469450342062,0.00018953752843062926,0.0018884237349836184,65.94581280788178
3.6,36.0,95,1.7125620333333333,0.0007077140835102619,0.0003790750568612585,0.0011603567528212595,44.30541871921182
7.8,3163.0,125,13.772162641509434,0.00047180938900684123,0.00047384382107657316,0.0003867855842737532,72.86699507389163
6.2,36.0,141,0.51173265,0.001887237556027365,0.001800606520090978,0.0017519111758281761,43.3448275862069
7.4,2638.0,105,2.8557345454545455,0.008020759613116301,0.0003790750568612585,0.0020931925737167818,35.79802955665025
4.8,2374.0,105,2.6280978,0.0011795234725171032,0.0005686125852918878,0.0020931925737167818,7.187192118226601
5.6,36.0,92,0.22462546666666666,0.001887237556027365,0.0016110689916603487,0.0035948307244266474,69.96059113300493
7.3,36.0,103,15.151744,0.00023590469450342062,9.476876421531463e-05,0.000887331634510375,55.22660098522167
5.7,3699.0,107,1.5083955,0.0007077140835102619,0.000758150113722517,0.0019566800145613397,29.541871921182267
6.7,36.0,100,0.709493,0.001887237556027365,0.0003790750568612585,0.0026847469967236984,38.423645320197046
6.4,36.0,102,6.39780935,0.0023590469450342063,0.0008529188779378317,0.002661994903531125,45.67487684729064
6.5,36.0,108,4.8764775,0.001887237556027365,0.00018953752843062926,0.002730251183108846,63.0935960591133
7.2,3548.0,128,14.752210133333334,0.004482189195564991,0.0019901440485216074,0.0035493265380415,60.90147783251231
6.5,36.0,91,0.004241666666666667,0.003066761028544468,0.001042456406368461,0.0002502730251183109,37.576354679802954
6.7,36.0,98,1.77920156,0.0009436187780136825,0.000758150113722517,0.0032307972333454676,47.94088669950739
7.2,1810.0,139,0.9487045,0.005661712668082095,0.0009476876421531463,0.002479978157990535,44.31527093596059
6.2,36.0,104,1.6868387666666667,0.005661712668082095,0.0031273692191053828,0.001365125591554423,63.916256157635466
6.1,36.0,107,1.3041254,0.00023590469450342062,0.00018953752843062926,0.001933927921368766,59.241379310344826
6.4,3073.0,97,9.798003333333334,0.00047180938900684123,0.000758150113722517,0.0010010921004732435,27.817733990147783
7.6,36.0,107,1.3923427272727273,0.0025949516395376267,0.001042456406368461,0.0011831088460138332,58.40886699507389
6.6,3630.0,99,2.9001353913043477,0.0014154281670205238,9.476876421531463e-05,0.004254641427011285,64.48768472906404
7.6,36.0,82,0.7087555333333333,0.01108752064166077,0.004643669446550417,0.00177466326902075,40.67487684729064
6.8,3234.0,129,28.9464528,0.001887237556027365,0.0011372251705837756,0.0007963232617400801,43.66502463054187
7.6,36.0,98,0.08623195,0.0009436187780136825,0.00047384382107657316,0.00036403349108117945,31.88177339901478
6.3,36.0,98,1.6370572727272727,0.01108752064166077,0.004643669446550417,0.0037540953767746634,61.80788177339902
6.8,36.0,88,1.34621795,0.0011795234725171032,0.001326762699014405,0.003208045140152894,38.86206896551724
6.9,36.0,136,0.86271412,0.004246284501061571,0.0012319939347990902,0.0031852930469603202,33.16748768472906
7.7,36.0,129,0.00158475,0.004718093890068413,0.0017058377558756635,0.003048780487804878,38.40886699507389
5.6,1545.0,93,7.595369076923077,0.00377447511205473,0.003411675511751327,0.0008418274481252275,16.177339901477833
7.4,36.0,186,15.965243333333333,0.0014154281670205238,0.0011372251705837756,0.0012513651255915545,34.847290640394085
5.7,36.0,92,2.3357564761904763,0.0016513328615239443,0.0003790750568612585,0.004595922824899891,55.35960591133005
6.1,36.0,82,1.3239608,0.00047180938900684123,0.001516300227445034,0.0012513651255915545,23.23152709359606
4.2,3653.0,82,1.2289957889908256,0.00023590469450342062,0.0009476876421531463,0.002639242810338551,43.66009852216749
5.8,4498.0,99,0.3250529,0.0011795234725171032,0.000758150113722517,0.0011831088460138332,55.34975369458128
5.8,36.0,119,0.982284575,0.0023590469450342063,0.002274450341167551,0.0022979614124499456,37.11330049261084
7.5,36.0,158,0.003436,0.0016513328615239443,0.0009476876421531463,0.002002184200946487,58.20197044334975
5.6,36.0,100,1.7387347166666667,0.0011795234725171032,0.001042456406368461,0.001979432107753913,38.74384236453202
5.6,36.0,90,0.9322895,0.00047180938900684123,0.0003790750568612585,0.0027530032763014196,30.502463054187192
4.9,36.0,97,5.0187716,0.00047180938900684123,0.0003790750568612585,0.005073716781943939,31.354679802955665
6.8,36.0,103,2.6060548333333333,0.0021231422505307855,0.0002843062926459439,0.0018656716417910447,32.66502463054187
6.3,36.0,97,2.1784564285714287,0.0011795234725171032,0.00047384382107657316,0.0007280669821623589,65.93103448275862
7.2,36.0,108,0.1052548,0.00023590469450342062,0.00018953752843062926,0.001205860939206407,41.73399014778325
6.1,36.0,94,0.8374881272727273,0.001887237556027365,0.0005686125852918878,0.0024344739716053877,69.44827586206897
5.5,36.0,117,1.164099025,0.0016513328615239443,0.0002843062926459439,0.002161448853294503,46.81773399014779
7.7,36.0,96,0.0022335,0.008964378391129983,0.00047384382107657316,0.0007053148889697852,61.34975369458128
7.4,36.0,84,0.10226103448275863,0.00023590469450342062,0.0002843062926459439,0.0007963232617400801,30.502463054187192
7.0,36.0,124,1.5393382,0.0011795234725171032,0.0006633813495072025,0.002184200946487077,36.59605911330049
6.9,4706.0,115,0.166613125,0.004246284501061571,0.0011372251705837756,0.0018201674554058974,39.970443349753694
7.1,2232.0,124,6.3148915,0.004953998584571833,0.002558756633813495,0.003867855842737532,49.423645320197046
6.4,4878.0,102,0.01914395,0.0009436187780136825,0.0005686125852918878,0.002024936294139061,57.004926108374384
6.7,3180.0,113,3.271040166666667,0.00023590469450342062,0.0006633813495072025,0.0012968693119767018,62.18226600985221
3.8,36.0,89,0.38974898333333335,0.0011795234725171032,0.0002843062926459439,0.004300145613396433,37.86206896551724
6.1,36.0,122,0.4405362125,0.004953998584571833,0.0017058377558756635,0.00045504186385147434,49.68472906403941
6.5,36.0,140,0.2976343166666667,0.0007077140835102619,0.001042456406368461,0.0010693483800509648,59.67487684729064
7.3,36.0,96,0.53434205,0.01108752064166077,0.004643669446550417,0.0016153986166727338,25.275862068965516
6.2,36.0,106,3.4025692,0.0011795234725171032,0.0006633813495072025,0.004118128867855843,63.881773399014776
5.9,36.0,85,0.29026395,0.0009436187780136825,0.0005686125852918878,0.0014333818711321441,62.891625615763544
7.0,36.0,112,2.6178599444444446,0.0011795234725171032,0.0003790750568612585,0.001911175828176192,36.477832512315274
7.1,36.0,97,1.51133654,0.0009436187780136825,0.0005686125852918878,0.0034355660720786314,66.03940886699507
7.2,1897.0,102,5.376428733333333,0.00377447511205473,0.0006633813495072025,0.0028667637422642883,62.18226600985221
7.8,3737.0,109,0.05038735,0.0011795234725171032,0.00047384382107657316,0.00022752093192573717,45.36945812807882
5.4,36.0,90,2.0869883,0.0007077140835102619,0.0018953752843062926,0.003845103749544958,31.714285714285715
7.4,2235.0,117,1.373919,0.0033026657230478887,0.0008529188779378317,0.002479978157990535,31.61576354679803
7.0,36.0,106,0.09901616666666667,0.00047180938900684123,0.0008529188779378317,0.003958864215507826,52.70443349753695
8.1,4105.0,156,0.0011163,0.0007077140835102619,0.0005686125852918878,0.0005460502366217692,55.827586206896555
6.5,2981.0,106,3.3933855625,0.0021231422505307855,0.0003790750568612585,0.0022297051328722243,61.600985221674875
6.7,3831.0,191,0.39765079365079364,0.0023590469450342063,0.001800606520090978,0.0043456497997815795,50.30049261083744
7.7,36.0,94,0.12107885,0.0009436187780136825,0.001326762699014405,0.001524390243902439,62.98029556650246
6.2,36.0,93,1.0688409384615385,0.00023590469450342062,0.00018953752843062926,0.0018201674554058974,28.660098522167488
7.6,4764.0,105,0.11126,0.004246284501061571,0.002843062926459439,0.0008190753549326539,51.364532019704434
7.6,4486.0,188,0.5094551666666667,0.003066761028544468,0.000758150113722517,0.004482162358937022,57.847290640394085
6.4,36.0,134,0.8461181777777778,0.00023590469450342062,0.0016110689916603487,0.0032763014197306154,36.354679802955665
6.2,3522.0,95,12.389493733333333,0.0016513328615239443,0.0009476876421531463,0.0007735711685475064,43.26600985221675
7.7,2447.0,124,9.127872166666666,0.0021231422505307855,0.001800606520090978,0.002889515835456862,31.45320197044335
7.8,36.0,119,0.95073095,0.00023590469450342062,9.476876421531463e-05,0.0005005460502366218,66.75369458128078
4.8,1820.0,92,2.3670293,0.00047180938900684123,0.0005686125852918878,0.0007053148889697852,27.438423645320196
6.7,3915.0,103,4.688818721160184,0.004246284501061571,0.001042456406368461,0.0010010921004732435,29.47783251231527
5.4,36.0,121,0.405574225,0.0011795234725171032,0.0005686125852918878,0.0037313432835820895,62.18226600985221
5.7,36.0,91,4.80343566,0.00047180938900684123,0.001042456406368461,0.002980524208227157,39.86699507389162
7.3,2298.0,115,0.2052481,0.0016513328615239443,0.00047384382107657316,0.004231889333818711,33.45812807881774
6.7,36.0,102,1.12207485,0.0025949516395376267,0.0014215314632297195,0.0013878776847469968,59.30541871921182
5.7,36.0,105,5.98591015,0.0016513328615239443,0.0017058377558756635,0.003708591190389516,52.645320197044335
6.8,3693.0,100,0.04256544444444445,0.001887237556027365,0.0011372251705837756,0.0017974153622133237,67.39901477832512
5.4,36.0,105,0.46820072727272727,0.0009436187780136825,0.00018953752843062926,0.003117036767382599,51.98029556650246
6.2,36.0,105,3.088067909090909,0.00047180938900684123,0.00018953752843062926,0.002161448853294503,62.18226600985221
5.3,36.0,95,0.0348665625,0.00047180938900684123,0.0003790750568612585,0.0018656716417910447,36.6256157635468
4.2,36.0,104,0.4861913636363636,0.0007077140835102619,0.0017058377558756635,0.0012968693119767018,40.881773399014776
7.2,36.0,99,0.1531089,0.00023590469450342062,9.476876421531463e-05,0.0005688023298143429,69.27586206896552
5.8,36.0,101,2.25958232,0.0011795234725171032,0.0005686125852918878,0.002002184200946487,64.44827586206897
6.3,36.0,125,3.0628225714285713,0.001887237556027365,0.0021796815769522366,0.0037995995631598107,70.65517241379311
4.6,4215.0,115,2.832743575,0.0009436187780136825,0.001042456406368461,0.0033900618856934836,77.54679802955665
7.2,36.0,118,2.14692245,0.00023590469450342062,0.0003790750568612585,0.0018201674554058974,32.82266009852217
6.1,2443.0,91,1.6543653,0.0009436187780136825,0.0005686125852918878,0.0009328358208955224,37.05911330049261
7.2,36.0,97,1.3904766,0.00377447511205473,0.0009476876421531463,0.0011376046596286858,58.67487684729064
5.6,36.0,84,2.5399945,0.00023590469450342062,0.001326762699014405,0.0012513651255915545,27.58128078817734
7.2,36.0,107,0.8883644,0.0009436187780136825,0.0002843062926459439,0.0020704404805242083,42.19704433497537
6.2,36.0,102,0.1994979512195122,0.0011795234725171032,0.0005686125852918878,0.004231889333818711,19.72906403940887
7.6,36.0,144,1.3,0.00047180938900684123,0.00047384382107657316,0.002844011649071715,28.463054187192117
7.9,36.0,170,4.6314831665150136e-05,0.00047180938900684123,0.0002843062926459439,0.0010693483800509648,24.935960591133004
6.3,36.0,109,0.16765876,0.0014154281670205238,0.0002843062926459439,0.004049872588278122,79.73891625615764
6.8,3954.0,106,1.0643847,0.0033026657230478887,0.0006633813495072025,0.004049872588278122,79.73891625615764
8.2,4961.0,112,0.93064995,0.0009436187780136825,0.0003790750568612585,0.0005005460502366218,35.532019704433495
5.2,36.0,87,1.4765771714285714,0.0011795234725171032,0.0003790750568612585,0.001933927921368766,44.78817733990148
5.6,1254.0,92,18.21123625,0.00023590469450342062,0.0038855193328279,0.0007280669821623589,22.246305418719214
5.1,3258.0,87,4.4708082,0.001887237556027365,0.0009476876421531463,0.0015926465234801601,22.798029556650246
5.9,36.0,94,0.98837675,0.00023590469450342062,0.0006633813495072025,0.00177466326902075,39.30049261083744
5.8,36.0,87,0.24738585,0.00023590469450342062,9.476876421531463e-05,0.00022752093192573717,36.423645320197046
7.3,2899.0,117,6.450634133333334,0.0016513328615239443,0.0003790750568612585,0.003936112122315253,60.152709359605915
6.0,4458.0,97,7.3929392,0.0009436187780136825,9.476876421531463e-05,0.0007508190753549327,28.11822660098522
7.9,36.0,148,0.06938947368421053,0.0007077140835102619,0.0012319939347990902,0.000955587914088096,25.714285714285715
7.0,4698.0,103,3.50863105,0.0023590469450342063,0.0006633813495072025,0.0036630870040043682,60.477832512315274
6.4,36.0,93,0.08312575,0.00047180938900684123,0.0006633813495072025,0.0025937386239534036,77.60591133004927
6.3,36.0,105,0.3391955263157895,0.0025949516395376267,0.0002843062926459439,0.0023889697852202403,32.935960591133004
6.1,36.0,103,1.4464870930232558,0.0016513328615239443,0.0008529188779378317,0.003776847469967237,52.66502463054187
6.2,36.0,97,4.121648722222222,0.003538570417551309,0.0006633813495072025,0.0016153986166727338,40.79802955665025
5.1,2927.0,86,24.0638336,0.00047180938900684123,0.0009476876421531463,0.0017291590826356024,34.61576354679803
5.4,4206.0,94,0.1170055,0.00023590469450342062,9.476876421531463e-05,0.0006598107025846378,50.477832512315274
7.4,2346.0,138,1.7125706785714285,0.004953998584571833,0.0003790750568612585,0.004140880961048417,30.266009852216747
6.4,36.0,102,2.7321152727272726,0.00377447511205473,0.0023692191053828657,0.0012741172187841281,30.47783251231527
8.1,36.0,128,1030.8854166666667,0.0009436187780136825,0.0008529188779378317,0.0007508190753549327,40.73891625615764
5.8,36.0,104,2.6593086923076923,0.0009436187780136825,0.0023692191053828657,0.001842919548598471,27.84729064039409
6.5,36.0,123,8.005875583333333,0.001887237556027365,0.000758150113722517,0.002411721878412814,30.70935960591133
7.4,36.0,82,11.156836,0.0007077140835102619,0.0003790750568612585,0.00036403349108117945,31.147783251231527
5.4,36.0,112,3.11650304,0.0021231422505307855,0.0018953752843062926,0.0007735711685475064,48.1871921182266
7.5,36.0,102,1.155543,0.003066761028544468,0.0014215314632297195,0.0015471423370950128,32.80788177339902
6.8,36.0,130,0.5131695666666667,0.0025949516395376267,0.0002843062926459439,0.002502730251183109,46.81773399014779
6.8,4857.0,112,0.1239403,0.0016513328615239443,0.0008529188779378317,0.004618674918092465,70.33004926108374
6.2,3071.0,105,0.874233,0.00023590469450342062,9.476876421531463e-05,0.0027757553694939935,32.2807881773399
6.1,36.0,104,1.6971935384615384,0.0023590469450342063,0.0005686125852918878,0.0034810702584637788,27.620689655172413
5.3,36.0,109,3.04044202,0.0009436187780136825,0.002084912812736922,0.0022297051328722243,28.551724137931036
4.6,36.0,116,0.582390829787234,0.00377447511205473,0.002084912812736922,0.0026847469967236984,40.689655172413794
6.3,36.0,103,0.1048859,0.0007077140835102619,0.00018953752843062926,0.001979432107753913,59.58128078817734
6.9,36.0,139,1.1284611071428572,0.0016513328615239443,0.0002843062926459439,0.004254641427011285,45.59605911330049
7.1,2909.0,110,0.077396,0.0014154281670205238,0.0012319939347990902,0.0017064069894430287,55.62068965517241
6.0,36.0,91,0.18508,0.00047180938900684123,0.0002843062926459439,0.002320713505642519,53.039408866995075
7.3,36.0,122,5.707175814751285,0.0009436187780136825,0.0003790750568612585,0.001365125591554423,66.65517241379311
7.1,732.0,132,0.21254666666666666,0.00023590469450342062,9.476876421531463e-05,0.0030942846741900255,39.68472906403941
6.4,36.0,110,0.63589436,0.008020759613116301,0.001800606520090978,0.002798507462686567,71.6896551724138
6.1,36.0,121,0.20604092,0.00023590469450342062,0.0002843062926459439,0.0035720786312340735,55.95073891625616
7.7,3536.0,80,0.0089136690647482,0.0021231422505307855,0.000758150113722517,0.0006825627957772115,41.970443349753694
5.3,36.0,91,0.28908474285714286,0.004482189195564991,0.0002843062926459439,0.003299053512923189,60.724137931034484
6.3,36.0,100,3.8093683666666665,0.0011795234725171032,0.00018953752843062926,0.003299053512923189,62.18226600985221
7.2,36.0,142,0.005923526315789474,0.0016513328615239443,0.0005686125852918878,0.0024572260647979616,79.2512315270936
7.8,36.0,192,0.9569532857142857,0.0011795234725171032,0.001326762699014405,0.004072624681470695,47.42857142857143
6.0,36.0,92,4.394405837837838,0.0016513328615239443,0.001326762699014405,0.0016381507098653077,36.4384236453202
6.4,36.0,98,0.025902875399361022,0.0009436187780136825,0.000758150113722517,0.0006825627957772115,35.94581280788177
7.4,36.0,114,4.767920666666667,0.00047180938900684123,0.00018953752843062926,0.002639242810338551,30.201970443349754
